Prod_ID;Prod_model;Parent_ID;Prod_Status;Prod_tax;Prod_sort;Prod_lang;Product_Name;Manufacturer;Manuf_number;Manufacturer lookup;Manu_ID lookup;ProductDescription1;Images;Images_MED;Images_LRG;ShippingWeight;Weight;Caliber;Velocity;InStockQuantity;QBItem;WNet;CAD;GST;Duty 6.5%;Shipping;Cad_COST;CAD_Selling;SmallImageURL;Prod_Category;PRODUCT_CAY_NUM;CATEGORY;CATNUM; AI;AJ;SKU;Category1
2646;PY-P-718;0;1;1;0;1;JSB Match Diabolo Exact RS .177 Cal, 7.33 Grains, Domed, 500ct;JSB;95;;; .177 caliber 7.33 grains Domed 500 pellets ;pyr/JSB-Match-Diabolo-Exact-RS-177-Cal-7-33-Grains-Domed-500ct_JSB-177-EXACTRS.jpg;pyr/JSB-Match-Diabolo-Exact-RS-177-Cal-7-33-Grains-Domed-500ct_JSB-177-EXACTRS.jpg;pyr/JSB-Match-Diabolo-Exact-RS-177-Cal-7-33-Grains-Domed-500ct_JSB-177-EXACTRS.jpg;0.42;0.19;0.177;;100;JSB.177-ExactRS;8.69;9.54;0.48;0.65;2;12.19;14.63;pyrsm/JSB-Match-Diabolo-Exact-RS-177-Cal-7-33-Grains-Domed-500ct_JSB-177-EXACTRS_sm.jpg;AMMO;20;;;PY-P-718;;PY-A-4990;MAGAZINES, CLIPS & RELOADERS
2647;PY-P-1087;0;1;1;0;1;JSB Match Diabolo Exact, .35 Cal, 77.62 Grains, Domed, 100ct;JSB;95;;; 9mm 77.62 grains Domed 100 pellets  JSB 9mm pellets have been tested  in Evanix semi-auto 9mm air rifles and found to be most accurate out of all the 9mm/.357 ammo tried.;pyr/JSB-Match-EXACT-Diabolo-9mm-77-62gr-100c_JSB-9mm-EXACT.jpg;pyr/JSB-Match-EXACT-Diabolo-9mm-77-62gr-100c_JSB-9mm-EXACT.jpg;pyr/JSB-Match-EXACT-Diabolo-9mm-77-62gr-100c_JSB-9mm-EXACT.jpg;0.51;0.23;0.357;;100;JSB.9mm-EXACT;12.54;13.77;0.69;0.94;2;16.71;20.05;pyrsm/JSB-Match-EXACT-Diabolo-9mm-77-62gr-100c_JSB-9mm-EXACT_sm.jpg;AMMO;20;;;PY-P-1087;;PY-A-4876;MAGAZINES, CLIPS & RELOADERS
2648;PY-P-185;0;1;1;0;1;JSB Match Diabolo Pellets, .177 Cal, 7.33 Grains, Wadcutter, 500ct;JSB;95;;; .177 cal 7.33 grains Wadcutter 500 pellets ;pyr/JSB-Match-Diablo-177cal-500ct_JSB-177-MD-G_lg.jpg;pyr/JSB-Match-Diablo-177cal-500ct_JSB-177-MD-G_lg.jpg;pyr/JSB-Match-Diablo-177cal-500ct_JSB-177-MD-G_lg.jpg;0.42;0.19;0.177;;100;JSB.177/MD/G;13.21;14.51;0.73;0.99;2;17.5;21;pyrsm/JSB-Match-Diablo-177cal-500ct_JSB-177-MD-G_sm.jpg;AMMO;20;;;PY-P-185;;PY-A-3910;MAGAZINES, CLIPS & RELOADERS
2649;PY-P-958;0;1;1;0;1;JSB Match Diabolo Test Sampler, .177 Cal, Round Nose & Pointed, 4 Pellet Types, 400ct;JSB;95;;; .177 cal Round nose & pointed 4 pellet types 400ct </br>   100 JSB Match Diabolo Exact, 4.52mm head, 8.4 grains 100 JSB Match Diabolo Exact Heavy, 4.52mm head, 10.3 grains 100 JSB Match Diabolo Exact RS, 4.52mm head, 7.3 grains 100 JSB Match Diabolo Straton, 4.50mm head, 8.3 grains   JSB Match Diabolo pellets have a reputation of being uniform in size and weight, which is why they have a reputation for superior accuracy in air rifles and air pistols. This combo tin is a good way to test great pellets to find the right ones for your air guns.;pyr/JSB-177cal-Pellet-Sample-4-Styles_JSB-177TEST-PK_lg.jpg;pyr/JSB-177cal-Pellet-Sample-4-Styles_JSB-177TEST-PK_lg.jpg;pyr/JSB-177cal-Pellet-Sample-4-Styles_JSB-177TEST-PK_lg.jpg;0.39;0.18;0.177;;100;JSB.177TEST/PK;10.96;12.04;0.6;0.82;2;14.86;17.83;pyrsm/JSB-177cal-Pellet-Sample-4-Styles_JSB-177TEST-PK_sm.jpg;AMMO;20;;;PY-P-958;;PY-A-3911;MAGAZINES, CLIPS & RELOADERS
2650;PY-P-959;0;1;1;0;1;JSB Match Diabolo Test Sampler, .22 Cal, Round Nose & Pointed, 4 Pellet Types, 240ct;JSB;95;;; .22 cal Round nose & pointed 4 pellet types 240ct </br>   60 JSB Match Diabolo Exact Jumbo Heavy, 5.52mm head, 18.1 grains 60 JSB Match Diabolo Exact Jumbo Monster, 5.52mm head, 25.4 grains 60 JSB Match Diabolo Exact Jumbo RS, 5.52mm head, 13.4 grains 60 JSB Match Diabolo Straton Jumbo, 5.50mm head, 15.9 grains   Do you hunt? Want precision? JSB Match Diabolo pellets have a reputation of being uniform in size and weight, which is why they have a reputation for superior accuracy in air rifles and air pistols. This .22-caliber combo pellet tin is a good way to test great pellets to find the right ones for your air guns.;pyr/JSB-22cal-Pellet-Sample-4-styles_JSB-22TEST-PK_lg.jpg;pyr/JSB-22cal-Pellet-Sample-4-styles_JSB-22TEST-PK_lg.jpg;pyr/JSB-22cal-Pellet-Sample-4-styles_JSB-22TEST-PK_lg.jpg;0.42;0.19;0.22;;0;JSB.22TEST/PK;10.76;11.82;0.59;0.81;2;14.62;17.55;pyrsm/JSB-22cal-Pellet-Sample-4-styles_JSB-22TEST-PK_sm.jpg;AMMO;20;;;PY-P-959;;PY-A-461;MAGAZINES, CLIPS & RELOADERS
2651;PY-P-936;0;1;1;0;1;JSB Match Exact Express Diabolo, .177 Cal, 7.87 Grains, Domed, 500ct;JSB;95;;; .177 cal 7.87 grains Domed 500ct </br></br>  JSB pellets have an international reputation for high quality. Generally speaking, most air guns will deliver better accuracy when a JSB pellet is used.;pyr/JSB-177-Exact-Diablo-Express-500ct_JSB-177-ExactEX_pellet_lg.jpg;pyr/JSB-177-Exact-Diablo-Express-500ct_JSB-177-ExactEX_pellet_lg.jpg;pyr/JSB-177-Exact-Diablo-Express-500ct_JSB-177-ExactEX_pellet_lg.jpg;0.43;0.2;0.177;;100;JSB.177-ExactEX;12.84;14.1;0.7;0.96;2;17.06;20.47;pyrsm/JSB-177-Exact-Diablo-Express-500ct_JSB-177-ExactEX_pellet_sm.jpg;AMMO;20;;;PY-P-936;;PY-A-4292;MAGAZINES, CLIPS & RELOADERS
2652;PY-P-1153;0;1;1;0;1;JSB Match Exact Jumbo Diabolo Pellets, .22 Cal, 15.89 Grains, Domed, 250ct;JSB;95;;; .22 caliber 15.89 grains Domed 250 per tin   JSB pellets have a reputation for being extremely accurate. Great care is taken during the manufacturing and sorting process. While you may pay a bit more for JSB Match Exact Jumbo Diabolo pellets, you'll be rewarded with accuracy other pellets will find hard to achieve. Consistency in size, shape and weight are the hallmarks of JSB pellet manufacturing.;pyr/JSB-22-Jumbo-Exact-250-ct_JSB22-JUMBOEX.jpg;pyr/JSB-22-Jumbo-Exact-250-ct_JSB22-JUMBOEX.jpg;pyr/JSB-22-Jumbo-Exact-250-ct_JSB22-JUMBOEX.jpg;0.44;0.2;0.22;;0;JSB.22-JumboEX;6.88;7.55;0.38;0.52;2;10.07;12.08;pyrsm/JSB-22-Jumbo-Exact-250-ct_JSB22-JUMBOEX_sm.jpg;AMMO;20;;;PY-P-1153;;PY-A-5105;MAGAZINES, CLIPS & RELOADERS
2653;PY-P-957;0;1;1;0;1;JSB Match Jumbo Diabolo Pellets, .22 Cal, 13.73 Grains, Wadcutter, 300ct;JSB;95;;; .22 cal 13.73 grains Wadcutter 300ct ;pyr/JSB-22cal-Jumbo-Match-300ct_JSB22-JumboM_lg.jpg;pyr/JSB-22cal-Jumbo-Match-300ct_JSB22-JumboM_lg.jpg;pyr/JSB-22cal-Jumbo-Match-300ct_JSB22-JumboM_lg.jpg;0.45;0.2;0.22;;100;JSB.22-JumboM;8.25;9.06;0.45;0.62;2;11.68;14.01;pyrsm/JSB-22cal-Jumbo-Match-300ct_JSB22-JumboM_sm.jpg;AMMO;20;;;PY-P-957;;PY-A-4481;MAGAZINES, CLIPS & RELOADERS
2654;PY-A-5017;0;1;1;0;1;JT Delta 2 Airsoft Skull Mask & Goggles;JT;96;;; Airsoft skull mask & goggles Soft ventilated ear pieces for maximum protection Tight profile for easy use with stocks Soft foam lining for added comfort Removable lens 180 degree lens for increased field of vision Adjustable strap for a comfortable & secure fit   The JT Delta 2 full face mask protects will protect your eyes & face from stray fire in the battlefield. For airsoft use only.;pyr/KEE-23071_lg.jpg;pyr/KEE-23071_lg.jpg;pyr/KEE-23071_lg.jpg;1.5;0.68;;;100;KEE-23071;19.12;21;1.05;1.43;2;24.43;29.31;pyrsm/KEE-23071_sm.jpg;AIRSOFT MASKS/GOGGLES;19;;;PY-A-5017;;PY-A-205;MAGAZINES, CLIPS & RELOADERS
2655;PY-A-4272;0;1;1;0;1;King Arms AN/PEQ-7 Battery Case;King Arms;97;;; Battery box Fits: SDERBAT3, SDERBAT23, SDERBAT24   Store your AEG battery in this sturdy King Arms battery case. This high-quality battery case has an ABS plastic mount that attaches to the tactical rails of most AEGs. Fits SDERBAT3, SDERBAT23 and SDERBAT24 AEG batteries.;pyr/King-Arms-Battery-Box_KA-BAT-08.jpg;pyr/King-Arms-Battery-Box_KA-BAT-08.jpg;pyr/King-Arms-Battery-Box_KA-BAT-08.jpg;0.25;0.11;;;100;KA-BC-03;48.45;53.2;2.66;3.63;2;58.83;70.6;pyrsm/King-Arms-Battery-Box_KA-BAT-08_sm.jpg;AIRSOFT BATTERIES;15;;;PY-A-4272;;PY-A-206;MAGAZINES, CLIPS & RELOADERS
2656;PY-2348;0;1;1;0;1;King Arms Full Metal Thompson Military M1A1 AEG;King Arms;97;;;"Take aim and fire with &quot;The gun that helped to change the world&quot;. The King Arms Thompson Military M1A1 AEG  is a battlefield weapon with a serious attitude. This beautiful gun is a fully licensed 1:1 scale replica of a real Tommy gun, and features a full metal body with artificial wood grain finish, a 60 Rd plastic magazine, and a shot velocity of 390-400 fps (using .20g BBs). The M1A1 also features an adjustable BAXS System for increased power and shooting accuracy. Airsoft enthusiasts will love the stunning classic era looks and awesome semi/fully automatic firepower of the Thompson Military M1A1 AEG. Do not miss this gun! Recommended for use with high quality .25g BBs.       Features: Adjustable Hop-Up Adjustable Rear Sight Full Metal Gear Box  Metal Bushings ";pyr/CG43908_as_lg.jpg;pyr/CG43908_as_lg.jpg;pyr/CG43908_as_lg.jpg;5.44;2.47;0.24;400;100;CG43908;111.54;122.48;6.12;8.36;2;132.84;159.41;pyrsm/CG43908_as_sm.jpg;AIRSOFT GUNS;17;;;PY-2348;;PY-A-2411;MAGAZINES, CLIPS & RELOADERS
2657;PY-2372;0;1;1;0;1;Thompson Military Metal M1A1 AEG Kit;King Arms;97;;;"Take aim and fire with &quot;The gun that helped to change the world&quot;. The Thompson Military M1A1 AEG  is a battlefield weapon with a serious attitude. This beautiful gun is a fully licensed 1:1 scale replica of a real Tommy gun, and features a full metal body with artificial wood grain finish, a 60 Rd plastic magazine, and a shot velocity of 390-400 fps (using .20g BBs). The M1A1 also features an adjustable BAXS System for increased power and shooting accuracy. Airsoft enthusiasts will love the stunning classic era looks and awesome semi/fully automatic firepower of the Thompson Military M1A1 AEG. Do not miss this gun! Recommended for use with high quality .25g BBs.        Features:  Adjustable Hop-Up Adjustable Rear Sight Full Metal Gear Box  Metal Bushings  ";pyr/Thompson-M1A1-Combo-AV-BB_CG43908_airsoft_lg.jpg;pyr/Thompson-M1A1-Combo-AV-BB_CG43908_airsoft_lg.jpg;pyr/Thompson-M1A1-Combo-AV-BB_CG43908_airsoft_lg.jpg;5.44;2.47;0.24;400;100;CG43908;139.23;152.89;7.64;10.43;2;165.32;198.39;pyrsm/Thompson-M1A1-Combo-AV-BB_CG43908_airsoft_sm.jpg;AIRSOFT GUNS;17;;;PY-2372;;PY-A-466;MAGAZINES, CLIPS & RELOADERS
2658;PY-2562;0;1;1;0;1;King Arms Colt M4A1 Sportline AEG Airsoft Rifle;King Arms;97;;;"Dominate your battlefield competitors with this Colt M4A1 airsoft rifle by King Arms. This rifle has full engraved Colt trademarks on the receiver just like the real firearm. The M4A1 features an adjustable stock that can accommodate user of any body type, a high-capacity 300 rd magazine, and a shot velocity of 380 fps (using .20g BBs). A removable carry handle exposes a Weaver/Picatinny rail for mounting a riflescope of your choice, and the adjustable hop-up unit lets you control the gun's accuracy for long distance shots. This gun is realistic in look & feel and is great for extended airsoft skirmishes.      Features:  Semi/full automatic Full Colt trademarks Adjustable stock High-capacity magazine Adjustable hop-up Removable carry handle 33.75&quot; long with fully extended stock </br></br>";pyr/CG18979_lg.jpg;pyr/CG18979_lg.jpg;pyr/CG18979_lg.jpg;4;1.82;0.24;380;100;CG18979;165.68;181.93;9.1;12.42;2;196.35;235.62;pyrsm/CG18979_sm.jpg;AIRSOFT GUNS;17;;;PY-2562;;PY-A-1236;MAGAZINES, CLIPS & RELOADERS
2659;PY-2574;0;1;1;0;1;King Arms Galil MAR AEG Airsoft Rifle, Black;King Arms;97;;;"Count on the King Arms Galil MAR AEG to deliver a punishing barrage of semi/full automatic fire on the battlefield. This rifle is a full 1:1 scale replica of the famous I.D.F. rifle developed by Yisrael Galili and Yaacov Lior after the Yom Kippur War. This gun is very well balanced and is made with a combination of steel, aluminum and ABS plastic parts. The Galil MAR features full metal gears/gearbox, a high-capacity 130 rd magazine, and a shot velocity of 340-350 fps (using .20g BBs). The foldable stock can accommodate users of any body type, and the adjustable hop-up unit lets you dial in unbeatable long range shooting accuracy. Pick up this gun for your next airsoft skirmish!   Features:  Semi/full automatic Full trademarks Full metal gears/gearbox ABS plastic foregrip Steel Foldable stock Length: 18&quot;-28.5&quot;  Adjustable hop-up  </br></br>";pyr/CG08913_lg.jpg;pyr/CG08913_lg.jpg;pyr/CG08913_lg.jpg;4.54;2.06;0.24;350;100;CG08913;234.6;257.61;12.88;17.58;2;277.2;332.64;pyrsm/CG08913_sm.jpg;AIRSOFT GUNS;17;;;PY-2574;;PY-A-2968;MAGAZINES, CLIPS & RELOADERS
2660;PY-2769-5406;0;1;1;0;1;King Arms Blaser R93 LRS1 Airsoft Sniper Rifle;King Arms;97;;; Fully Licensed Blaser Trademarks Full Metal Barrel and Trigger System Adjustable cheek and butt pad Functional safety Lightweight Polymer Stock Adjustable hop-up Straight-Pull Bolt System ;pyr/King-Arms-Blaser-R93-LRS1-Tactical-Airsoft-Sniper-Rifle_CG28757.jpg;pyr/King-Arms-Blaser-R93-LRS1-Tactical-Airsoft-Sniper-Rifle_CG28757.jpg;pyr/King-Arms-Blaser-R93-LRS1-Tactical-Airsoft-Sniper-Rifle_CG28757.jpg;5.33;2.42;0.24;450;100;CG28757;167.69;184.14;9.21;12.57;2;198.71;238.45;pyrsm/King-Arms-Blaser-R93-LRS1-Tactical-Airsoft-Sniper-Rifle_CG28757_sm.jpg;AIRSOFT GUNS;17;;;PY-2769-5406;;PY-A-1940;MAGAZINES, CLIPS & RELOADERS
2661;PY-2769-5418;0;1;1;0;1;King Arms Blaser R93 LRS1 Airsoft Sniper Rifle;King Arms;97;;; Fully Licensed Blaser Trademarks Full Metal Barrel and Trigger System Adjustable cheek and butt pad Functional safety Lightweight Polymer Stock Adjustable hop-up Straight-Pull Bolt System ;pyr/King-Arms-Blaser-R93-LRS1-Tactical-Airsoft-Sniper-Rifle_CG28757.jpg;pyr/King-Arms-Blaser-R93-LRS1-Tactical-Airsoft-Sniper-Rifle_CG28757.jpg;pyr/King-Arms-Blaser-R93-LRS1-Tactical-Airsoft-Sniper-Rifle_CG28757.jpg;5.33;2.42;0.24;450;100;CG28757;219.3;240.81;12.04;16.44;2;259.25;311.1;pyrsm/King-Arms-Blaser-R93-LRS1-Tactical-Airsoft-Sniper-Rifle_CG28757_sm.jpg;AIRSOFT GUNS;17;;;PY-2769-5418;;PY-A-2932;MAGAZINES, CLIPS & RELOADERS
2662;PY-2769;0;1;1;0;1;King Arms Blaser R93 LRS1 Airsoft Sniper Rifle;King Arms;97;;; Fully Licensed Blaser Trademarks Full Metal Barrel and Trigger System Adjustable cheek and butt pad Functional safety Lightweight Polymer Stock Adjustable hop-up Straight-Pull Bolt System ;pyr/King-Arms-Blaser-R93-LRS1-Tactical-Airsoft-Sniper-Rifle_CG28757.jpg;pyr/King-Arms-Blaser-R93-LRS1-Tactical-Airsoft-Sniper-Rifle_CG28757.jpg;pyr/King-Arms-Blaser-R93-LRS1-Tactical-Airsoft-Sniper-Rifle_CG28757.jpg;5.33;2.42;0.24;450;;;0;0;0;0;2;2;2.4;pyrsm/King-Arms-Blaser-R93-LRS1-Tactical-Airsoft-Sniper-Rifle_CG28757_sm.jpg;AIRSOFT GUNS;17;;;PY-2769;;PY-A-3154;MAGAZINES, CLIPS & RELOADERS
2663;PY-2868;0;1;1;0;1;King Arms Kalashnikov SVD AEG Airsoft Sniper Rifle;King Arms;97;;; AEG sniper rifle Functional safety Adjustable hop-up Metal gearbox Cheek pad Side tactical rail ;pyr/Kalashnikov-AEG-Sniper-Rifle-Black-with-Battery-and-Charger_CG120936.jpg;pyr/Kalashnikov-AEG-Sniper-Rifle-Black-with-Battery-and-Charger_CG120936.jpg;pyr/Kalashnikov-AEG-Sniper-Rifle-Black-with-Battery-and-Charger_CG120936.jpg;5.74;2.61;0.24;400;100;CG120936;210.38;231.02;11.55;15.77;2;248.79;298.54;pyrsm/Kalashnikov-AEG-Sniper-Rifle-Black-with-Battery-and-Charger_CG120936_sm.jpg;AIRSOFT GUNS;17;;;PY-2868;;PY-A-1285;MAGAZINES, CLIPS & RELOADERS
2664;PY-2871;0;1;1;0;1;King Arms Kalashnikov Spring SVD Airsoft Rifle;King Arms;97;;; Spring-powered Adjustable rear sight Adjustable hop-up Functional safety Side tactical rail ;pyr/Kalashnikov-Spring-SVD-Sniper-Rifle_CG120705.jpg;pyr/Kalashnikov-Spring-SVD-Sniper-Rifle_CG120705.jpg;pyr/Kalashnikov-Spring-SVD-Sniper-Rifle_CG120705.jpg;5.22;2.37;0.24;450;100;CG120705;103.28;113.41;5.67;7.74;2;123.15;147.78;pyrsm/Kalashnikov-Spring-SVD-Sniper-Rifle_CG120705_sm.jpg;AIRSOFT GUNS;17;;;PY-2871;;PY-A-5006;MAGAZINES, CLIPS & RELOADERS
2665;PY-2940;0;1;1;0;1;King Arms Colt M4 CQB-R Gas Blowback Airsoft Rifle;King Arms;97;;;" Semi/full automatic Gas blowback Detachable rear sight Quad Weaver/Picatinny tactical rail Adjustable stock Sling mounts Adjustable hop-up 30.75&quot; with full extended stock ";pyr/King-Arms-Colt-M4-CQB-R-Gas-Blowback-Rifle-_KAGBB05.jpg;pyr/King-Arms-Colt-M4-CQB-R-Gas-Blowback-Rifle-_KAGBB05.jpg;pyr/King-Arms-Colt-M4-CQB-R-Gas-Blowback-Rifle-_KAGBB05.jpg;4.72;2.15;0.24;340;0;KAGBB05;286.88;315.02;15.75;21.5;2;338.52;406.23;pyrsm/King-Arms-Colt-M4-CQB-R-Gas-Blowback-Rifle-_KAGBB05_sm.jpg;AIRSOFT GUNS;17;;;PY-2940;;PY-A-3367;MAGAZINES, CLIPS & RELOADERS
2666;PY-3299;0;1;1;0;1;King Arms Thompson M1928 Chicago AEG Airsoft SMG;King Arms;97;;; Features:  Thompson M1928 Chicago Grand Special - Gold 23K gold plated Semi/full automatic Gold barrel & receiver  Real wood handguard, grip and stock Front charging handle Adjustable BAXS shooting system ;pyr/King-Arms-Thompson-Chicago-Typewriter-M1928_KAAG67GD.jpg;pyr/King-Arms-Thompson-Chicago-Typewriter-M1928_KAAG67GD.jpg;pyr/King-Arms-Thompson-Chicago-Typewriter-M1928_KAAG67GD.jpg;5.87;2.67;0.24;410;100;KAAG67GD;372.29;408.81;20.44;27.9;2;438.71;526.46;pyrsm/King-Arms-Thompson-Chicago-Typewriter-M1928_KAAG67GD_sm.jpg;AIRSOFT GUNS;17;;;PY-3299;;PY-A-527;MAGAZINES, CLIPS & RELOADERS
2667;PY-A-4474;0;1;1;0;1;King Arms Thompson M1A1 Magazine Box Set, 420 Rds Per Magazine, 5 Magazines Per Box;King Arms;97;;; Thompson M1A1 magazine box set 420 Rds per magazine 5 magazines per box   Own a Thompson airsoft submachine gun? Pick up this magazine box set and carry multiple magazines in your tactical pouch for intense airsoft skirmishes. This box set contains 5 stick magazines that have a 420 rd capacity each, so you'll be prepared for extended airsoft wars!;pyr/CG-KA-M1A1-420-RD-MAGAZINE-BOX-SET_KAMAG44VBK.jpg;pyr/CG-KA-M1A1-420-RD-MAGAZINE-BOX-SET_KAMAG44VBK.jpg;pyr/CG-KA-M1A1-420-RD-MAGAZINE-BOX-SET_KAMAG44VBK.jpg;1.41;0.64;;;100;KAMAG44VBK;108.38;119.01;5.95;8.12;2;129.13;154.96;pyrsm/CG-KA-M1A1-420-RD-MAGAZINE-BOX-SET_KAMAG44VBK_sm.jpg;AIRSOFT MAGAZINES/CLIPS;18;;;PY-A-4474;;PY-A-4978;MAGAZINES, CLIPS & RELOADERS
2668;PY-P-868;0;1;1;0;1;King Arms 6mm Biodegradable airsoft BBs, 0.20g, 5000 rds, Green;King Arms;97;;;Take aim and fire with King Arms 6mm Biodegradable Airsoft BBs . These highly polished .20g BBs are developed for experienced airsoft enthusiasts, and are essential for high-powered skirmish scenarios. For use in Spring, Gas, and Electric airsoft guns.     Features:  6mm airsoft BBs 5.95 +/- 0.01 mm Diameter 5000 Rds Green Developed for Experienced Players Decomposes within weeks in a compost environment at 60 degrees, or 2-3 years in the ground with a temperature of 10 degrees  100% Biodegradable Environment Friendly  ;pyr/King-Arms-20g-Bio-5000ct-White_CGKABB04WH_BB_lg.jpg;pyr/King-Arms-20g-Bio-5000ct-White_CGKABB04WH_BB_lg.jpg;pyr/King-Arms-20g-Bio-5000ct-White_CGKABB04WH_BB_lg.jpg;1.14;0.52;6mm;;100;CGKABB04OL;13.95;15.32;0.77;1.05;2;18.36;22.04;pyrsm/King-Arms-20g-Bio-5000ct-White_CGKABB04WH_BB_sm.jpg;AMMO;20;;;PY-P-868;;PY-A-2792;MAGAZINES, CLIPS & RELOADERS
2669;PY-P-859;0;1;1;0;1;King Arms 6mm Biodegradable airsoft BBs, 0.20g, 5000 rds, white;King Arms;97;;;Take aim and fire with King Arms 6mm Biodegradable Airsoft BBs . These highly polished .20g BBs are developed for experienced airsoft enthusiasts, and are essential for high-powered skirmish scenarios. For use in Spring, Gas, and Electric airsoft guns.     Features:  6mm airsoft BBs 5.95 +/- 0.01 mm Diameter 5000 Rds White Developed for Experienced Players Decomposes within weeks in a compost environment at 60 degrees, or 2-3 years in the ground with a temperature of 10 degrees  100% Biodegradable Environment Friendly  ;pyr/King-Arms-20g-Bio-5000ct-White_CGKABB04WH_BB_lg.jpg;pyr/King-Arms-20g-Bio-5000ct-White_CGKABB04WH_BB_lg.jpg;pyr/King-Arms-20g-Bio-5000ct-White_CGKABB04WH_BB_lg.jpg;1.14;0.52;6mm;;100;CGKABB04WH;14.66;16.1;0.8;1.1;2;19.2;23.04;pyrsm/King-Arms-20g-Bio-5000ct-White_CGKABB04WH_BB_sm.jpg;AMMO;20;;;PY-P-859;;PY-A-409;MAGAZINES, CLIPS & RELOADERS
2670;PY-P-1091;0;1;1;0;1;King Arms 6mm Biodegradable Airsoft BBs, 0.25g, 4,000 Rds, White;King Arms;97;;; 6mm airsoft white BBs 100% Biodegradable Environment Friendly Highly polished 0.25 grams  4,000 rounds  White BB Diameter: 5.95mm +/- 0.01mm    These highly polished 0.25g King Arms BBs are great all purpose ammo for gas, CO2 & AEG rifles, shotguns & pistols. The BBs are 100% biodegradeable and decompose naturally into the ground, no clean up necessary! Pick up a bag of these BBs for your next airsoft war, a bag of 4,000 rds is perfect for an afternoon skirmish.;pyr/King-Arms-6mm-Biodegradable-airsoft-BBs-0-25g-4000-rds-white_CGKABB05WH.jpg;pyr/King-Arms-6mm-Biodegradable-airsoft-BBs-0-25g-4000-rds-white_CGKABB05WH.jpg;pyr/King-Arms-6mm-Biodegradable-airsoft-BBs-0-25g-4000-rds-white_CGKABB05WH.jpg;1.66;0.75;6mm;;100;CGKABB05WH;13.96;15.33;0.77;1.05;2;18.38;22.05;pyrsm/King-Arms-6mm-Biodegradable-airsoft-BBs-0-25g-4000-rds-white_CGKABB05WH_sm.jpg;AMMO;20;;;PY-P-1091;;PY-A-337;MAGAZINES, CLIPS & RELOADERS
2671;PY-P-903;0;1;1;0;1;King Arms 6mm Biodegradable Airsoft BBs, 0.25g, Green, 4000 Rds;King Arms;97;;; Airsoft BBs 100% biodegradable 5.95 +/- 0.01 mm dia. .25g Green 4000 rds </br></br>  These high-quality .25g BBs by King Arms are developed for experienced airsoft players. These BBs decompose within weeks in a compost environment at 60 degrees, or 2-3 years in the ground with a temperature of 10 degrees. Whether you use these in an airsoft sniper rifle, pistol or machine gun, these environmental friendly BBs deliver a solid performance in the battlefield.;pyr/King-Arms-Bio-Green-25g-4000ct_CGKABB05OL_BB_lg.jpg;pyr/King-Arms-Bio-Green-25g-4000ct_CGKABB05OL_BB_lg.jpg;pyr/King-Arms-Bio-Green-25g-4000ct_CGKABB05OL_BB_lg.jpg;1.14;0.52;6mm;;100;CGKABB05OL;13.2;14.49;0.72;0.99;2;17.48;20.98;pyrsm/King-Arms-Bio-Green-25g-4000ct_CGKABB05OL_BB_sm.jpg;AMMO;20;;;PY-P-903;;PY-A-3992;MAGAZINES, CLIPS & RELOADERS
2672;PY-P-778;0;1;1;0;1;King Arms 6mm Platinum Series airsoft BBs, 0.20g, 5,000 rds, white;King Arms;97;;;For use in Spring, Gas and Electric airsoft guns   6mm airsoft BBs Highly polished 0.20 grams  5,000 rounds  White BB Diameter: 5.95mm +/- 0.01mm ;pyr/king-arms-CGKABB01WH-airsoft-bbs.jpg;pyr/king-arms-CGKABB01WH-airsoft-bbs.jpg;pyr/king-arms-CGKABB01WH-airsoft-bbs.jpg;1.14;0.52;6mm;;100;CGKABB01WH;8.86;9.73;0.49;0.66;2;12.39;14.87;pyrsm/king-arms-CGKABB01WH-airsoft-bbs_sm.jpg;AMMO;20;;;PY-P-778;;PY-A-3991;MAGAZINES, CLIPS & RELOADERS
2673;PY-P-779;0;1;1;0;1;King Arms 6mm Platinum Series airsoft BBs, 0.25g, 4,000 rds, white;King Arms;97;;;For use in Spring, Gas and Electric airsoft guns   6mm airsoft BBs Highly polished 0.25 grams  4,000 rounds  White BB Diameter: 5.95mm +/- 0.01mm  ;pyr/king-arms-CGKABB02WH-airsoft-bbs.jpg;pyr/king-arms-CGKABB02WH-airsoft-bbs.jpg;pyr/king-arms-CGKABB02WH-airsoft-bbs.jpg;1.14;0.52;6mm;;100;CGKABB02WH;10.14;11.13;0.56;0.76;2;13.89;16.67;pyrsm/king-arms-CGKABB02WH-airsoft-bbs_sm.jpg;AMMO;20;;;PY-P-779;;PY-A-1927;MAGAZINES, CLIPS & RELOADERS
2674;PY-P-780;0;1;1;0;1;King Arms 6mm Platinum Series airsoft BBs, 0.28g, 3,600 rds, white;King Arms;97;;;For use in snipers and high powered rifles/pistols.   6mm airsoft BBs High Polished  0.28 grams  3,600 rds White BB Diameter: 5.95mm +/- 0.01mm  ;pyr/king-arms-CGKABB03WH-airsoft-bbs.jpg;pyr/king-arms-CGKABB03WH-airsoft-bbs.jpg;pyr/king-arms-CGKABB03WH-airsoft-bbs.jpg;1.15;0.52;6mm;;100;CGKABB03WH;11.41;12.53;0.63;0.86;2;15.38;18.46;pyrsm/king-arms-CGKABB03WH-airsoft-bbs_sm.jpg;AMMO;20;;;PY-P-780;;PY-A-3851;MAGAZINES, CLIPS & RELOADERS
